field_file,label,coverage_type,shape,noisy,pipe_type
sample_03753_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03754_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03755_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03756_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03757_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03758_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03759_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03760_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03761_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03762_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03763_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03764_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03765_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03766_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03767_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03768_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03769_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03770_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03771_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03772_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03773_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03774_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03775_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03776_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03777_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03778_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03779_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03780_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03781_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03782_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03783_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03784_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03785_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03786_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03787_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03788_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03789_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03790_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03791_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03792_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03793_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03794_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03795_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03796_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03797_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03798_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03799_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03800_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03801_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03802_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03803_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03804_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03805_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03806_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03807_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03808_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03809_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03810_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03811_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03812_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03813_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03814_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03815_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03816_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03817_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03818_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03819_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03820_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03821_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03822_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03823_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03824_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03825_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03826_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03827_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03828_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03829_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03830_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03831_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03832_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03833_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03834_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03835_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03836_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03837_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03838_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03839_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03840_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03841_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03842_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03843_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03844_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03845_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03846_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03847_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03848_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03849_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03850_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03851_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03852_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03853_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03854_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03855_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03856_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03857_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03858_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03859_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03860_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03861_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03862_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03863_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03864_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03865_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03866_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03867_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03868_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03869_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03870_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03871_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03872_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03873_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03874_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03875_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03876_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03877_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03878_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03879_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03880_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03881_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03882_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03883_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03884_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03885_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03886_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03887_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03888_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03889_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03890_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03891_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03892_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03893_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03894_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03895_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03896_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03897_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03898_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03899_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03900_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03901_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03902_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03903_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03904_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03905_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03906_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03907_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03908_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03909_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03910_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03911_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03912_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03913_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03914_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03915_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03916_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03917_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03918_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03919_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03920_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03921_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03922_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03923_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03924_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03925_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03926_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03927_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03928_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03929_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03930_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03931_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03932_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03933_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03934_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03935_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03936_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03937_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03938_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03939_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03940_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03941_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03942_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03943_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03944_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
